Time,MarketID,Side,BTC_Price,Net,Fluc,Reason,Multiplier,Prob,Amount
2026-03-07 00:03:55,1507876,YES,68653.51,155.15999999998894,155.15999999998894,Condition_1_HARD_ABS (155.16 > 140.0),1.0,0.9800,3.00
2026-03-07 00:06:45,1507889,NO,68639.88,-142.51999999998952,142.51999999998952,Condition_1_HARD_ABS (142.52 > 140.0),1.0,0.8600,3.00
2026-03-07 00:11:08,1507898,NO,68298.01,-87.19000000000233,109.31999999999243,Condition_2_BREAK_DOWN (Cur:68298.01 < Min:68382.64 - 68.30),1.0,0.7400,3.00
2026-03-07 00:27:43,1508073,YES,68545.92,142.25,160.64999999999418,Condition_1_HARD_ABS (142.25 > 140.0),1.0,0.9100,3.00
2026-03-07 00:34:19,1508094,NO,68400.0,-140.69000000000233,189.97000000000116,Condition_1_HARD_ABS (140.69 > 140.0),1.0,0.9900,3.00
2026-03-07 00:37:07,1508128,YES,68558.97,150.00999999999476,150.00999999999476,Condition_1_HARD_ABS (150.01 > 140.0),1.0,0.9000,3.00
2026-03-07 00:42:11,1508157,NO,68527.94,-140.02000000000407,140.02000000000407,Condition_1_HARD_ABS (140.02 > 140.0),1.0,0.9000,3.00
2026-03-07 00:54:39,1508172,NO,68450.26,-140.13999999999942,153.29000000000815,Condition_1_HARD_ABS (140.14 > 140.0),1.0,0.9900,3.00
2026-03-07 00:57:19,1508332,YES,68514.01,152.33000000000175,180.86999999999534,Condition_1_HARD_ABS (152.33 > 140.0),1.0,0.9000,3.00
2026-03-07 01:04:07,1508446,YES,68588.86,145.0899999999965,174.86000000000058,Condition_1_HARD_ABS (145.09 > 140.0),1.0,0.9800,3.00
2026-03-07 01:14:38,1508467,NO,68402.57,-145.40999999998894,145.40999999998894,Condition_1_HARD_ABS (145.41 > 140.0),1.0,0.9900,3.00
2026-03-07 01:16:12,1508631,NO,68310.01,-89.8700000000099,100.0,Condition_2_BREAK_DOWN (Cur:68310.01 < Min:68391.14 - 68.31),1.0,0.7000,3.00
2026-03-07 01:25:41,1508642,NO,68241.87,-141.15000000000873,150.4100000000035,Condition_1_HARD_ABS (141.15 > 140.0),1.0,0.8100,3.00
2026-03-07 01:32:44,1508652,NO,68121.96,-117.98999999999069,118.02999999999884,Condition_2_BREAK_DOWN (Cur:68121.96 < Min:68190.65 - 68.12),1.0,0.9900,3.00
2026-03-07 01:36:28,1508717,NO,68001.9,-141.40000000000873,141.40000000000873,Condition_1_HARD_ABS (141.40 > 140.0),1.0,0.7900,3.00
2026-03-07 01:43:20,1508720,NO,67776.0,-70.0,115.05999999999767,Condition_4_TREND,1.0,0.6800,3.00
2026-03-07 01:48:35,1508726,YES,67976.85,154.85000000000582,163.9499999999971,Condition_1_HARD_ABS (154.85 > 140.0),1.0,0.9800,3.00
2026-03-07 01:58:20,1508842,YES,68007.55,82.52999999999884,116.95999999999185,Condition_4_TREND,1.0,0.9000,3.00
2026-03-07 02:01:23,1508919,YES,68100.0,153.5399999999936,153.5399999999936,Condition_1_HARD_ABS (153.54 > 140.0),1.0,0.9300,3.00
2026-03-07 02:06:02,1508946,YES,68256.76,151.18999999998778,171.31999999999243,Condition_1_HARD_ABS (151.19 > 140.0),1.0,0.8800,3.00
2026-03-07 02:13:50,1508953,YES,68358.29,146.61000000000058,160.59000000001106,Condition_1_HARD_ABS (146.61 > 140.0),1.0,0.9800,3.00
2026-03-07 02:31:11,1509175,YES,68424.42,142.41999999999825,142.41999999999825,Condition_1_HARD_ABS (142.42 > 140.0),1.0,0.8600,3.00
2026-03-07 02:38:59,1509184,NO,68351.0,-78.57000000000698,109.43000000000757,Condition_4_TREND,1.0,0.9100,3.00
2026-03-07 02:51:34,1509205,NO,68252.3,-142.63999999999942,151.36999999999534,Condition_1_HARD_ABS (142.64 > 140.0),1.0,0.8800,3.00
2026-03-07 03:03:21,1509369,YES,68275.03,110.08999999999651,133.05999999999767,Condition_4_TREND,1.0,0.9700,3.00
2026-03-07 03:13:28,1509409,YES,68335.28,73.61999999999534,73.6299999999901,Condition_4_TREND,1.0,0.9200,3.00
2026-03-07 03:21:25,1509624,NO,68311.62,-147.27999999999884,147.27999999999884,Condition_1_HARD_ABS (147.28 > 140.0),1.0,0.8600,3.00
2026-03-07 03:26:22,1509639,NO,68132.78,-76.27000000000407,79.72000000000116,Condition_2_BREAK_DOWN (Cur:68132.78 < Min:68205.89 - 68.13),1.0,0.7500,3.00
2026-03-07 03:41:46,1509746,YES,68308.98,146.50999999999476,146.52000000000407,Condition_1_HARD_ABS (146.51 > 140.0),1.0,0.9000,3.00
2026-03-07 03:47:46,1509748,NO,68053.51,-82.54000000000815,93.88999999999942,Condition_2_BREAK_DOWN (Cur:68053.51 < Min:68124.88 - 68.05),1.0,0.7900,3.00
2026-03-07 03:58:21,1509830,YES,68143.32,97.30000000000291,103.75,Condition_4_TREND,1.0,0.9300,3.00
2026-03-07 04:02:20,1509873,YES,68263.03,148.52000000000407,148.52000000000407,Condition_1_HARD_ABS (148.52 > 140.0),1.0,0.9300,3.00
2026-03-07 04:11:25,1509927,NO,68028.0,-139.64999999999418,139.6999999999971,Condition_1_STRONG_FLUC (139.65 > 0.8*Max(170.94) & > 45.0),1.0,0.8300,3.00
2026-03-07 04:26:41,1510126,NO,67883.99,-130.5399999999936,134.7899999999936,Condition_2_BREAK_DOWN (Cur:67883.99 < Min:67964.01 - 67.88),1.0,0.8500,3.00
2026-03-07 04:40:50,1510189,YES,68040.02,158.80999999999767,212.36999999999534,Condition_1_HARD_ABS (158.81 > 140.0),1.0,0.8800,3.00
2026-03-07 05:24:02,1510471,NO,68060.16,-75.19999999999709,78.83999999999651,Condition_4_TREND,1.0,0.9100,3.00
2026-03-07 05:38:03,1510536,YES,68135.41,128.8700000000099,128.8700000000099,Condition_1_STRONG_FLUC (128.87 > 0.8*Max(157.27) & > 45.0),1.0,0.9800,3.00
2026-03-07 05:43:53,1510541,YES,68220.31,77.00999999999476,77.00999999999476,Condition_4_TREND,1.0,0.9500,3.00
2026-03-07 06:04:47,1510880,YES,68361.58,76.75,78.27999999999884,Condition_4_TREND,1.0,0.9900,3.00
2026-03-07 06:43:22,1511145,YES,68394.44,84.05999999999767,94.29000000000815,Condition_1_STRONG_FLUC (84.06 > 0.8*Max(101.36) & > 45.0),1.0,0.9200,3.00
2026-03-07 06:59:46,1511241,NO,68330.18,-100.70000000001164,107.68000000000757,Condition_1_STRONG_FLUC (100.70 > 0.8*Max(119.30) & > 45.0),1.0,0.9800,3.00
2026-03-07 07:36:33,1511498,NO,68266.92,-71.11999999999534,71.11999999999534,Condition_1_STRONG_FLUC (71.12 > 0.8*Max(87.43) & > 45.0),1.0,0.6800,3.00
2026-03-07 07:42:59,1511502,NO,68177.5,-50.5,50.5,Condition_1_STRONG_FLUC (50.50 > 0.8*Max(63.11) & > 45.0),1.0,0.5800,3.00
2026-03-07 07:54:45,1511518,NO,68115.98,-94.44000000000233,120.10000000000582,Condition_4_TREND,1.0,0.9900,3.00
2026-03-07 08:03:35,1511660,YES,68193.03,84.80000000000291,85.04000000000815,Condition_4_TREND,1.0,0.7500,3.00
2026-03-07 08:07:46,1511675,YES,68222.19,102.2100000000064,102.2100000000064,Condition_1_STRONG_FLUC (102.21 > 0.8*Max(126.70) & > 45.0),1.0,0.9700,3.00
2026-03-07 08:21:34,1511822,NO,68138.05,-92.66000000000349,92.66000000000349,Condition_1_STRONG_FLUC (92.66 > 0.8*Max(113.07) & > 45.0),1.0,0.6300,3.00
2026-03-07 08:32:23,1511836,YES,68310.0,100.94000000000233,106.2100000000064,Condition_1_STRONG_FLUC (100.94 > 0.8*Max(124.76) & > 45.0),1.0,0.9100,3.00
2026-03-07 09:00:06,1511868,NO,68273.71,-79.97999999999593,81.51000000000931,Condition_4_TREND,1.0,0.9900,3.00
2026-03-07 09:01:50,1511885,YES,68327.39,49.94999999999709,53.38999999999942,Condition_1_STRONG_FLUC (49.95 > 0.8*Max(62.12) & > 45.0),1.0,0.8400,3.00
2026-03-07 09:13:10,1511937,NO,68244.4,-80.36000000000058,106.44999999999709,Condition_1_STRONG_FLUC (80.36 > 0.8*Max(89.61) & > 45.0),1.0,0.9500,3.00
2026-03-07 10:23:34,1512226,NO,68158.87,-58.279999999998836,77.13999999999942,Condition_1_STRONG_FLUC (58.28 > 0.8*Max(72.78) & > 45.0),1.0,0.8100,3.00
2026-03-07 10:58:18,1512299,YES,68293.27,83.69000000000233,83.69000000000233,Condition_1_STRONG_FLUC (83.69 > 0.8*Max(87.99) & > 45.0),1.0,0.9600,3.00
2026-03-07 11:13:52,1512328,YES,68465.95,76.41999999999825,119.5799999999872,Condition_4_TREND,1.0,0.9200,3.00
2026-03-07 11:17:19,1512415,NO,68367.24,-142.06999999999243,142.06999999999243,Condition_1_HARD_ABS (142.07 > 140.0),1.0,0.9200,3.00
2026-03-07 11:23:21,1512421,NO,68248.5,-78.89999999999418,91.92999999999302,Condition_4_TREND,1.0,0.8000,3.00
2026-03-07 11:52:50,1512456,NO,68105.31,-69.55999999999767,69.55999999999767,Condition_1_STRONG_FLUC (69.56 > 0.8*Max(85.80) & > 45.0),1.0,0.8800,3.00
2026-03-07 12:02:56,1512465,NO,68000.0,-90.88000000000466,117.61000000000058,Condition_1_STRONG_FLUC (90.88 > 0.8*Max(80.89) & > 45.0),1.0,0.6300,3.00
2026-03-07 12:08:31,1512496,YES,67974.98,73.63999999999942,76.66000000000349,Condition_4_TREND,1.0,0.9600,3.00
2026-03-07 12:13:42,1512500,YES,67961.82,70.75,90.08999999999651,Condition_4_TREND,1.0,0.9600,3.00
2026-03-07 12:19:51,1512592,YES,68017.05,73.05000000000291,75.5399999999936,Condition_4_TREND,1.0,0.9900,3.00
2026-03-07 12:38:06,1512613,YES,68062.69,82.44999999999709,101.27000000000407,Condition_1_STRONG_FLUC (82.45 > 0.8*Max(92.96) & > 45.0),1.0,0.9200,3.00
2026-03-07 13:10:38,1512774,NO,68040.84,-64.74000000000524,74.33999999999651,Condition_1_STRONG_FLUC (64.74 > 0.8*Max(69.67) & > 45.0),1.0,0.5700,3.00
2026-03-07 13:39:30,1512887,YES,68034.93,80.15999999998894,81.19999999999709,Condition_4_TREND,1.0,0.9900,3.00
2026-03-07 13:58:25,1513182,NO,67990.77,-73.61999999999534,75.1299999999901,Condition_1_STRONG_FLUC (73.62 > 0.8*Max(86.99) & > 45.0),1.0,0.9800,3.00
2026-03-07 14:28:00,1513347,NO,67858.54,-57.15000000000873,66.4600000000064,Condition_1_STRONG_FLUC (57.15 > 0.8*Max(68.42) & > 45.0),1.0,0.9400,3.00
2026-03-07 14:35:20,1513363,NO,67777.0,-65.97999999999593,65.97999999999593,Condition_1_STRONG_FLUC (65.98 > 0.8*Max(80.12) & > 45.0),1.0,0.7300,3.00
2026-03-07 14:44:22,1513367,YES,67914.48,66.5,66.5,Condition_1_STRONG_FLUC (66.50 > 0.8*Max(80.12) & > 45.0),1.0,0.9600,3.00
2026-03-07 14:51:01,1513380,NO,67782.0,-108.00999999999476,121.80999999999767,Condition_1_STRONG_FLUC (108.01 > 0.8*Max(134.12) & > 45.0),1.0,0.9000,3.00
2026-03-07 15:05:07,1513440,NO,67530.1,-153.89999999999418,153.89999999999418,Condition_1_HARD_ABS (153.90 > 140.0),1.0,0.9900,3.00
2026-03-07 15:07:43,1513507,NO,67494.01,-68.06000000001222,91.66000000000349,Condition_2_BREAK_DOWN (Cur:67494.01 < Min:67562.07 - 67.49),1.0,0.8700,3.00
2026-03-07 15:12:27,1513509,YES,67614.67,147.27000000000407,147.27000000000407,Condition_1_HARD_ABS (147.27 > 140.0),1.0,0.9800,3.00
2026-03-07 15:43:20,1513631,YES,67773.58,83.57000000000698,86.99000000000524,Condition_4_TREND,1.0,0.9800,3.00
2026-03-07 16:15:07,1513698,YES,67875.29,68.6299999999901,81.52999999999884,Condition_4_TREND,1.0,0.9900,3.00
2026-03-07 16:17:50,1513787,YES,67934.53,66.75999999999476,67.38000000000466,Condition_1_STRONG_FLUC (66.76 > 0.8*Max(73.64) & > 45.0),1.0,0.8800,3.00
